time height dist satId lat lon
2018.954 313.374877929688 153339.275829833 0 41.9943950120199 -96.2338307781903
2018.954 313.119110107422 159941.32932711 0 42.0410497144314 -96.2657467602486
2018.954 314.568572998047 159924.015552807 0 42.040763024937 -96.2657830749826
2018.954 313.053741455078 159905.939308943 0 42.040463765371 -96.265820930258
2018.954 314.601440429688 159890.941436844 0 42.0402154923291 -96.265852314389
2018.954 313.110626220703 159880.172326675 0 42.0400372404182 -96.2658748296264
2018.954 314.643585205078 159868.62349114 0 42.0398461427265 -96.2658989112591
2018.954 313.746643066406 159856.695725682 0 42.0396487091093 -96.2659238521941
2018.954 314.245513916016 160046.21520657 0 42.0416924399273 -96.2666799522797
2018.954 314.368194580078 160036.683784929 0 42.0415338429933 -96.2667007546828
2018.954 314.408203125 160025.569887043 0 42.0413502575363 -96.2667235951951
2018.954 314.412536621094 160014.429730089 0 42.0411666526137 -96.2667460528103
2018.954 314.401519775391 160003.652503117 0 42.0409892747257 -96.2667675199051
2018.954 314.417419433594 159993.246344585 0 42.0408180915797 -96.2667881555116
2018.954 314.410095214844 159982.059580888 0 42.0406340155838 -96.2668103934625
2018.954 314.424987792969 159971.253193162 0 42.0404560196211 -96.2668320637591
2018.954 314.395690917969 159959.672666903 0 42.0402650090853 -96.2668555639642
2018.954 314.384582519531 159948.497683918 0 42.0400797828333 -96.2668791947057
2018.954 314.377807617188 159936.941669337 0 42.039887916572 -96.2669039728942
2018.954 316.248229980469 171211.09986041 0 42.1268770532086 -96.2937483976471
2018.954 316.246490478516 171205.668192686 0 42.1261382828491 -96.2938435577937
2018.954 316.227416992188 171301.284490746 0 42.1274159350313 -96.2947352870123
2018.954 316.247802734375 171299.930412804 0 42.1272247249599 -96.2947605481641
2018.954 316.250640869141 171298.453926867 0 42.1270142771146 -96.2947885200314
2018.954 316.240936279297 171297.017591568 0 42.1268100149401 -96.2948156297239
2018.954 316.245239257812 171295.61554486 0 42.126611970352 -96.2948417984618
2018.954 316.237335205078 171294.194936813 0 42.1264137635121 -96.2948677751226
2018.954 316.260467529297 171292.819203819 0 42.1262220317691 -96.2948928841883
2018.954 316.264434814453 171291.309331224 0 42.1260231832025 -96.2949179073632
2018.958 340.072418212891 282841.466240264 0 42.72994678988 -96.909324484477
2018.958 340.0654296875 282617.328092528 0 42.7311446660407 -96.9094836854526
2018.958 340.074066162109 282630.587208898 0 42.7326867546991 -96.9096833589706
2018.958 340.111663818359 282639.626563649 0 42.7337316299925 -96.9098193329311
2018.958 340.102783203125 282655.550112437 0 42.7355725378583 -96.9100588781928
2018.958 339.874359130859 282670.606712935 0 42.7373541887281 -96.9102863956351
2018.958 340.688415527344 282533.119164544 0 42.7300679711286 -96.9084289021115
2018.958 340.026000976562 282540.911633543 0 42.7309899022879 -96.9085466160316
2018.958 340.022491455078 282545.807231366 0 42.7315697964958 -96.9086205879587
2018.958 340.008636474609 282547.872212144 0 42.7318122923335 -96.9086517384397
2018.958 340.037231445312 282550.012172698 0 42.7320613976652 -96.9086839665218
2018.958 340.019470214844 282552.00803909 0 42.7322915078117 -96.90871397039
2018.958 339.999237060547 282554.019588664 0 42.7325217276139 -96.9087441686741
2018.958 340.049163818359 282556.342190514 0 42.7327842937102 -96.908778957283
2018.958 340.055938720703 282558.960808316 0 42.7330788250633 -96.9088181433474
2018.958 340.079803466797 282563.277676078 0 42.7335648814728 -96.9088827559536
